date,open,high,low,close
2020-03-18 13:00:00+05:30,8574.9,8643.95,8545.7,8612.55
2020-03-18 13:15:00+05:30,8612.5,8638.1,8572.25,8615.75
2020-03-18 13:30:00+05:30,8618.05,8675.0,8583.1,8646.5
2020-03-18 13:45:00+05:30,8645.5,8647.95,8571.15,8571.7
2020-03-18 14:00:00+05:30,8572.15,8596.2,8526.1,8533.5
2020-03-18 14:15:00+05:30,8536.95,8631.7,8535.6,8584.6
2020-03-18 14:30:00+05:30,8582.75,8604.8,8562.65,8596.85
2020-03-18 14:45:00+05:30,8598.15,8608.45,8519.8,8520.05
2020-03-18 15:00:00+05:30,8518.1,8518.1,8408.85,8450.15
2020-03-18 15:15:00+05:30,8450.2,8548.95,8427.3,8539.3
2020-03-19 09:15:00+05:30,8063.3,8073.25,7834.6,7941.15
2020-03-19 09:30:00+05:30,7946.15,7968.85,7902.25,7967.05
2020-03-19 09:45:00+05:30,7967.6,7998.2,7913.4,7940.35
2020-03-19 10:00:00+05:30,7940.0,8074.05,7938.0,8018.85
2020-03-19 10:15:00+05:30,8017.55,8044.6,7956.15,7962.85
2020-03-19 10:30:00+05:30,7963.8,8014.05,7954.8,7972.3
2020-03-19 10:45:00+05:30,7971.8,8044.15,7971.8,8039.95
2020-03-19 11:00:00+05:30,8040.6,8360.55,8040.6,8360.55
2020-03-19 11:15:00+05:30,8369.05,8388.05,8169.55,8216.6
2020-03-19 11:30:00+05:30,8215.4,8339.75,8189.05,8269.8
2020-03-19 11:45:00+05:30,8270.1,8295.8,8163.95,8196.85
2020-03-19 12:00:00+05:30,8196.05,8197.5,8117.85,8156.35
2020-03-19 12:15:00+05:30,8157.35,8267.0,8157.35,8246.05
2020-03-19 12:30:00+05:30,8244.05,8253.1,8166.2,8195.85
2020-03-19 12:45:00+05:30,8197.75,8289.0,8196.7,8271.5
2020-03-19 13:00:00+05:30,8271.55,8391.3,8271.4,8304.8
2020-03-19 13:15:00+05:30,8303.35,8303.35,8227.2,8279.65
2020-03-19 13:30:00+05:30,8280.6,8329.1,8250.05,8255.95
2020-03-19 13:45:00+05:30,8256.85,8503.85,8256.85,8478.2
2020-03-19 14:00:00+05:30,8476.15,8574.55,8442.45,8552.9
2020-03-19 14:15:00+05:30,8551.55,8555.35,8414.0,8437.15
2020-03-19 14:30:00+05:30,8436.1,8437.05,8322.25,8367.55
2020-03-19 14:45:00+05:30,8366.6,8429.4,8313.35,8313.35
2020-03-19 15:00:00+05:30,8311.1,8340.55,8254.5,8258.45
2020-03-19 15:15:00+05:30,8259.05,8274.1,8211.1,8267.9
2020-03-20 09:15:00+05:30,8284.45,8440.55,8211.1,8284.2
2020-03-20 09:30:00+05:30,8283.75,8308.2,8178.4,8242.05
2020-03-20 09:45:00+05:30,8242.4,8334.9,8207.2,8332.35
2020-03-20 10:00:00+05:30,8328.7,8398.3,8282.65,8357.1
2020-03-20 10:15:00+05:30,8357.35,8365.9,8311.75,8352.65
2020-03-20 10:30:00+05:30,8352.6,8401.4,8312.35,8312.35
2020-03-20 10:45:00+05:30,8307.1,8361.4,8298.95,8339.65
2020-03-20 11:00:00+05:30,8340.85,8377.1,8332.25,8341.8
2020-03-20 11:15:00+05:30,8341.9,8420.95,8341.9,8420.8
2020-03-20 11:30:00+05:30,8422.4,8487.45,8394.3,8479.0
2020-03-20 11:45:00+05:30,8481.85,8501.7,8439.4,8486.8
2020-03-20 12:00:00+05:30,8485.6,8599.7,8485.6,8594.1
2020-03-20 12:15:00+05:30,8596.8,8694.0,8596.8,8692.85
2020-03-20 12:30:00+05:30,8694.3,8707.15,8592.5,8641.35
2020-03-20 12:45:00+05:30,8643.35,8739.55,8643.35,8721.8
2020-03-20 13:00:00+05:30,8723.35,8728.75,8672.95,8715.2
2020-03-20 13:15:00+05:30,8713.75,8811.7,8696.8,8809.1
2020-03-20 13:30:00+05:30,8810.05,8872.2,8777.2,8870.95
2020-03-20 13:45:00+05:30,8872.8,8882.6,8634.9,8656.7
2020-03-20 14:00:00+05:30,8657.45,8657.45,8519.0,8557.5
2020-03-20 14:15:00+05:30,8561.6,8673.35,8502.25,8673.35
2020-03-20 14:30:00+05:30,8675.75,8684.85,8579.45,8650.65
2020-03-20 14:45:00+05:30,8651.3,8767.6,8650.5,8696.45
2020-03-20 15:00:00+05:30,8696.8,8752.3,8696.8,8741.65
2020-03-20 15:15:00+05:30,8740.95,8793.6,8722.45,8744.35
2020-03-23 09:15:00+05:30,7945.7,8158.45,7945.7,8050.3
2020-03-23 09:30:00+05:30,8048.55,8081.3,7942.5,7955.4
2020-03-23 09:45:00+05:30,7954.65,7954.65,7893.05,7903.0
2020-03-23 10:00:00+05:30,7903.0,7903.0,7903.0,7903.0
2020-03-23 10:15:00+05:30,7903.0,7903.0,7903.0,7903.0
2020-03-23 10:30:00+05:30,7903.0,8355.55,7903.0,7958.25
2020-03-23 10:45:00+05:30,7968.85,7971.55,7815.55,7836.3
2020-03-23 11:00:00+05:30,7838.55,7915.9,7815.35,7833.65
2020-03-23 11:15:00+05:30,7833.55,7833.55,7737.65,7746.45
2020-03-23 11:30:00+05:30,7750.25,7875.9,7711.75,7828.7
2020-03-23 11:45:00+05:30,7828.75,7828.75,7734.8,7762.45
2020-03-23 12:00:00+05:30,7763.15,7768.2,7722.55,7730.95
2020-03-23 12:15:00+05:30,7730.9,7730.9,7691.1,7714.25
2020-03-23 12:30:00+05:30,7714.15,7821.35,7712.45,7803.45
2020-03-23 12:45:00+05:30,7803.85,7863.5,7789.45,7816.1
2020-03-23 13:00:00+05:30,7815.55,7822.9,7736.75,7764.45
2020-03-23 13:15:00+05:30,7763.9,7834.35,7742.4,7833.2
2020-03-23 13:30:00+05:30,7833.85,7836.35,7767.0,7796.55
2020-03-23 13:45:00+05:30,7795.1,7795.1,7713.0,7728.15
2020-03-23 14:00:00+05:30,7728.35,7746.25,7682.65,7693.1
2020-03-23 14:15:00+05:30,7693.25,7775.35,7684.9,7762.15
2020-03-23 14:30:00+05:30,7761.2,7798.0,7704.0,7719.15
2020-03-23 14:45:00+05:30,7716.75,7727.75,7655.35,7682.95
2020-03-23 15:00:00+05:30,7680.2,7680.2,7599.5,7608.7
2020-03-23 15:15:00+05:30,7608.25,7646.25,7584.5,7636.65
2020-03-24 09:15:00+05:30,7848.3,8033.8,7806.0,7811.85
2020-03-24 09:30:00+05:30,7810.0,7814.15,7650.6,7672.2
2020-03-24 09:45:00+05:30,7670.65,7702.75,7586.75,7672.2
2020-03-24 10:00:00+05:30,7671.65,7674.9,7567.9,7606.15
2020-03-24 10:15:00+05:30,7607.05,7607.05,7512.25,7573.45
2020-03-24 10:30:00+05:30,7574.25,7692.1,7539.45,7637.55
2020-03-24 10:45:00+05:30,7640.1,7749.8,7636.3,7683.85
2020-03-24 11:00:00+05:30,7684.15,7725.8,7659.85,7706.95
2020-03-24 11:15:00+05:30,7706.45,7780.85,7706.45,7751.85
2020-03-24 11:30:00+05:30,7751.5,7820.0,7742.95,7801.05
2020-03-24 11:45:00+05:30,7801.2,7837.65,7739.4,7752.05
2020-03-24 12:00:00+05:30,7752.85,7799.5,7717.6,7776.1
2020-03-24 12:15:00+05:30,7776.6,7818.2,7741.5,7816.55
2020-03-24 12:30:00+05:30,7817.3,7888.35,7789.6,7878.5
2020-03-24 12:45:00+05:30,7877.55,7884.85,7839.9,7867.9
2020-03-24 13:00:00+05:30,7868.6,7899.9,7855.0,7880.2
2020-03-24 13:15:00+05:30,7879.95,7938.3,7877.1,7936.35
2020-03-24 13:30:00+05:30,7937.25,7965.3,7904.3,7961.75
2020-03-24 13:45:00+05:30,7963.35,7976.55,7839.95,7907.6
2020-03-24 14:00:00+05:30,7908.0,7936.35,7871.75,7893.55
2020-03-24 14:15:00+05:30,7893.55,7970.05,7874.25,7966.85
2020-03-24 14:30:00+05:30,7968.35,7994.75,7883.85,7949.8
2020-03-24 14:45:00+05:30,7948.95,7963.65,7798.75,7836.2
2020-03-24 15:00:00+05:30,7835.5,7835.5,7740.7,7830.4
2020-03-24 15:15:00+05:30,7830.75,7853.0,7800.4,7852.45
2020-03-25 09:15:00+05:30,7735.15,7978.9,7735.15,7881.6
2020-03-25 09:30:00+05:30,7882.8,7882.8,7767.9,7767.9
2020-03-25 09:45:00+05:30,7767.5,7784.85,7714.95,7752.2
2020-03-25 10:00:00+05:30,7752.15,7825.15,7749.7,7791.85
2020-03-25 10:15:00+05:30,7791.15,7840.6,7760.0,7837.95
2020-03-25 10:30:00+05:30,7837.8,7865.6,7805.7,7810.25
2020-03-25 10:45:00+05:30,7809.25,7822.7,7767.55,7815.9
2020-03-25 11:00:00+05:30,7815.3,7839.2,7793.3,7834.1
2020-03-25 11:15:00+05:30,7834.35,7873.5,7800.6,7869.95
2020-03-25 11:30:00+05:30,7869.55,7908.25,7869.55,7903.75
2020-03-25 11:45:00+05:30,7903.6,7929.6,7873.6,7927.3
2020-03-25 12:00:00+05:30,7927.75,7950.9,7896.2,7938.85
2020-03-25 12:15:00+05:30,7937.3,7956.3,7912.15,7936.7
2020-03-25 12:30:00+05:30,7937.15,8067.6,7937.15,8064.35
2020-03-25 12:45:00+05:30,8064.7,8144.75,8057.55,8107.25
2020-03-25 13:00:00+05:30,8107.2,8182.0,8107.2,8174.35
2020-03-25 13:15:00+05:30,8174.85,8262.25,8174.7,8253.65
2020-03-25 13:30:00+05:30,8253.0,8279.85,8173.95,8266.15
2020-03-25 13:45:00+05:30,8267.15,8294.95,8226.85,8294.75
2020-03-25 14:00:00+05:30,8295.1,8320.15,8251.5,8309.95
2020-03-25 14:15:00+05:30,8310.25,8373.15,8277.7,8372.2
2020-03-25 14:30:00+05:30,8372.1,8375.65,8280.85,8313.05
2020-03-25 14:45:00+05:30,8313.0,8359.1,8312.55,8351.3
2020-03-25 15:00:00+05:30,8351.35,8357.0,8296.45,8300.35
2020-03-25 15:15:00+05:30,8300.85,8309.55,8279.5,8300.45
2020-03-26 09:15:00+05:30,8451.0,8476.95,8309.95,8476.6
2020-03-26 09:30:00+05:30,8476.9,8518.45,8460.0,8513.8
2020-03-26 09:45:00+05:30,8513.65,8606.45,8476.0,8605.65
2020-03-26 10:00:00+05:30,8606.15,8678.15,8582.8,8676.7
2020-03-26 10:15:00+05:30,8676.65,8748.15,8655.75,8655.75
2020-03-26 10:30:00+05:30,8654.0,8717.5,8585.45,8698.45
2020-03-26 10:45:00+05:30,8699.45,8699.45,8592.6,8624.65
2020-03-26 11:00:00+05:30,8625.8,8642.65,8533.55,8599.45
2020-03-26 11:15:00+05:30,8600.25,8630.15,8554.2,8570.6
2020-03-26 11:30:00+05:30,8572.3,8647.5,8509.05,8619.4
2020-03-26 11:45:00+05:30,8622.0,8658.95,8608.75,8657.95
2020-03-26 12:00:00+05:30,8659.8,8729.25,8657.8,8724.25
2020-03-26 12:15:00+05:30,8724.6,8724.6,8661.65,8679.4
2020-03-26 12:30:00+05:30,8680.7,8724.65,8677.55,8724.4
2020-03-26 12:45:00+05:30,8726.0,8735.2,8690.5,8714.15
2020-03-26 13:00:00+05:30,8714.6,8714.75,8664.3,8706.5
2020-03-26 13:15:00+05:30,8706.7,8727.1,8546.05,8567.75
2020-03-26 13:30:00+05:30,8572.25,8607.9,8510.05,8573.8
2020-03-26 13:45:00+05:30,8574.15,8599.85,8509.45,8534.35
2020-03-26 14:00:00+05:30,8537.15,8580.45,8454.1,8544.0
2020-03-26 14:15:00+05:30,8542.15,8563.1,8519.15,8560.5
2020-03-26 14:30:00+05:30,8560.5,8626.8,8560.5,8611.15
2020-03-26 14:45:00+05:30,8611.15,8731.85,8609.1,8728.95
2020-03-26 15:00:00+05:30,8728.7,8729.5,8618.25,8622.5
2020-03-26 15:15:00+05:30,8622.2,8671.1,8607.35,8653.5
2020-03-27 09:15:00+05:30,8949.1,9025.45,8910.75,8982.35
2020-03-27 09:30:00+05:30,8982.8,9038.5,8959.85,8966.7
2020-03-27 09:45:00+05:30,8962.25,8997.55,8939.45,8947.75
2020-03-27 10:00:00+05:30,8947.55,9024.2,8809.15,8824.6
2020-03-27 10:15:00+05:30,8821.4,8919.6,8772.15,8840.85
2020-03-27 10:30:00+05:30,8840.2,8858.15,8753.85,8773.15
2020-03-27 10:45:00+05:30,8771.85,8798.4,8626.3,8626.3
2020-03-27 11:00:00+05:30,8626.75,8731.8,8568.15,8570.35
2020-03-27 11:15:00+05:30,8569.35,8691.65,8538.8,8621.65
2020-03-27 11:30:00+05:30,8619.25,8674.65,8618.2,8650.75
2020-03-27 11:45:00+05:30,8650.95,8720.1,8598.4,8715.8
2020-03-27 12:00:00+05:30,8714.25,8751.85,8669.6,8687.95
2020-03-27 12:15:00+05:30,8687.95,8711.8,8655.35,8684.8
2020-03-27 12:30:00+05:30,8685.25,8701.05,8634.4,8635.55
2020-03-27 12:45:00+05:30,8635.4,8656.4,8613.3,8624.1
2020-03-27 13:00:00+05:30,8624.45,8633.65,8568.4,8598.45
2020-03-27 13:15:00+05:30,8593.65,8606.9,8523.7,8564.15
2020-03-27 13:30:00+05:30,8563.55,8692.05,8545.4,8673.8
2020-03-27 13:45:00+05:30,8671.45,8715.65,8641.85,8708.75
2020-03-27 14:00:00+05:30,8708.75,8759.4,8688.55,8759.0
2020-03-27 14:15:00+05:30,8757.85,8837.8,8751.1,8837.75
2020-03-27 14:30:00+05:30,8837.95,8840.0,8668.0,8669.6
2020-03-27 14:45:00+05:30,8669.45,8704.45,8642.95,8668.1
2020-03-27 15:00:00+05:30,8667.65,8671.75,8612.05,8662.6
2020-03-27 15:15:00+05:30,8663.45,8696.5,8663.45,8673.5
2020-03-30 09:15:00+05:30,8385.95,8466.7,8334.25,8400.15
2020-03-30 09:30:00+05:30,8399.15,8533.45,8378.95,8501.4
2020-03-30 09:45:00+05:30,8500.1,8542.85,8478.15,8521.55
2020-03-30 10:00:00+05:30,8521.45,8548.45,8463.65,8479.7
2020-03-30 10:15:00+05:30,8479.35,8530.65,8448.75,8518.2
2020-03-30 10:30:00+05:30,8517.7,8566.45,8510.4,8552.9
2020-03-30 10:45:00+05:30,8554.05,8575.25,8527.7,8555.2
2020-03-30 11:00:00+05:30,8554.3,8560.3,8501.45,8516.5
2020-03-30 11:15:00+05:30,8516.05,8532.45,8476.6,8486.45
2020-03-30 11:30:00+05:30,8485.65,8496.7,8457.0,8477.25
2020-03-30 11:45:00+05:30,8477.8,8508.8,8448.15,8461.6
2020-03-30 12:00:00+05:30,8462.3,8465.35,8417.7,8434.9
2020-03-30 12:15:00+05:30,8435.35,8467.45,8426.65,8442.75
2020-03-30 12:30:00+05:30,8443.25,8446.4,8409.65,8419.75
2020-03-30 12:45:00+05:30,8420.65,8431.25,8398.85,8424.3
2020-03-30 13:00:00+05:30,8424.9,8425.15,8369.4,8391.95
2020-03-30 13:15:00+05:30,8391.8,8408.45,8371.15,8381.45
2020-03-30 13:30:00+05:30,8381.4,8424.9,8380.6,8412.15
2020-03-30 13:45:00+05:30,8412.6,8413.4,8356.15,8364.45
2020-03-30 14:00:00+05:30,8364.45,8406.4,8351.0,8400.0
2020-03-30 14:15:00+05:30,8398.85,8401.55,8365.9,8375.7
2020-03-30 14:30:00+05:30,8375.05,8395.7,8319.05,8319.25
2020-03-30 14:45:00+05:30,8319.5,8321.8,8249.95,8280.6
2020-03-30 15:00:00+05:30,8280.95,8308.3,8244.45,8304.6
2020-03-30 15:15:00+05:30,8305.6,8308.2,8259.75,8291.7
2020-03-31 09:15:00+05:30,8529.35,8529.35,8369.95,8382.0
2020-03-31 09:30:00+05:30,8385.55,8439.6,8358.75,8436.35
2020-03-31 09:45:00+05:30,8437.0,8476.8,8418.2,8445.0
2020-03-31 10:00:00+05:30,8446.05,8446.35,8405.55,8426.65
2020-03-31 10:15:00+05:30,8426.9,8489.15,8426.9,8472.65
2020-03-31 10:30:00+05:30,8473.0,8512.75,8473.0,8485.65
2020-03-31 10:45:00+05:30,8486.25,8491.4,8455.5,8483.15
2020-03-31 11:00:00+05:30,8481.95,8483.95,8432.45,8455.7
2020-03-31 11:15:00+05:30,8454.5,8505.5,8453.3,8503.35
2020-03-31 11:30:00+05:30,8502.65,8536.8,8488.6,8528.75
2020-03-31 11:45:00+05:30,8528.0,8550.3,8519.95,8547.65
2020-03-31 12:00:00+05:30,8547.8,8574.1,8537.05,8568.15
2020-03-31 12:15:00+05:30,8567.85,8596.2,8551.65,8556.7
2020-03-31 12:30:00+05:30,8556.65,8596.2,8556.65,8576.9
2020-03-31 12:45:00+05:30,8577.35,8603.85,8572.55,8582.3
2020-03-31 13:00:00+05:30,8582.4,8586.7,8537.9,8549.3
2020-03-31 13:15:00+05:30,8549.1,8575.55,8543.5,8570.0
2020-03-31 13:30:00+05:30,8570.45,8577.1,8543.55,8561.0
2020-03-31 13:45:00+05:30,8560.9,8621.2,8556.4,8610.25
2020-03-31 14:00:00+05:30,8610.2,8639.25,8602.95,8606.35
2020-03-31 14:15:00+05:30,8606.0,8638.0,8588.2,8637.05
2020-03-31 14:30:00+05:30,8636.2,8677.55,8634.45,8652.7
2020-03-31 14:45:00+05:30,8652.2,8667.05,8634.15,8635.65
2020-03-31 15:00:00+05:30,8635.5,8646.4,8589.95,8602.75
2020-03-31 15:15:00+05:30,8602.25,8602.25,8551.75,8556.15
2020-04-01 09:15:00+05:30,8584.1,8587.6,8461.25,8473.2
2020-04-01 09:30:00+05:30,8473.05,8473.25,8413.6,8413.85
2020-04-01 09:45:00+05:30,8414.0,8417.75,8357.95,8401.3
2020-04-01 10:00:00+05:30,8401.95,8420.7,8367.05,8383.8
2020-04-01 10:15:00+05:30,8383.05,8400.9,8372.65,8378.6
2020-04-01 10:30:00+05:30,8377.95,8389.1,8330.8,8343.95
2020-04-01 10:45:00+05:30,8343.65,8343.65,8296.2,8296.2
2020-04-01 11:00:00+05:30,8297.1,8312.55,8270.25,8274.95
2020-04-01 11:15:00+05:30,8274.2,8317.95,8272.1,8309.35
2020-04-01 11:30:00+05:30,8309.75,8310.4,8287.65,8302.8
2020-04-01 11:45:00+05:30,8302.85,8309.1,8276.35,8296.1
2020-04-01 12:00:00+05:30,8295.7,8302.8,8280.55,8302.8
2020-04-01 12:15:00+05:30,8302.35,8329.8,8293.75,8312.7
2020-04-01 12:30:00+05:30,8312.7,8328.0,8294.7,8322.7
2020-04-01 12:45:00+05:30,8323.0,8327.5,8273.1,8278.4
2020-04-01 13:00:00+05:30,8278.7,8278.7,8250.8,8265.9
2020-04-01 13:15:00+05:30,8265.4,8272.6,8246.25,8259.95
2020-04-01 13:30:00+05:30,8260.75,8263.25,8230.7,8253.0
2020-04-01 13:45:00+05:30,8253.0,8253.15,8217.35,8219.85
2020-04-01 14:00:00+05:30,8219.7,8224.15,8199.7,8222.5
2020-04-01 14:15:00+05:30,8219.85,8252.5,8219.45,8230.3
2020-04-01 14:30:00+05:30,8230.05,8245.1,8213.2,8233.8
2020-04-01 14:45:00+05:30,8234.05,8257.25,8211.8,8251.7
2020-04-01 15:00:00+05:30,8252.1,8275.55,8239.25,8251.95
2020-04-01 15:15:00+05:30,8252.05,8262.8,8250.65,8262.65
2020-04-03 09:15:00+05:30,8356.55,8356.55,8126.8,8161.7
2020-04-03 09:30:00+05:30,8161.95,8165.45,8119.0,8151.15
2020-04-03 09:45:00+05:30,8151.75,8227.4,8147.25,8160.5
2020-04-03 10:00:00+05:30,8159.75,8180.3,8130.1,8176.95
2020-04-03 10:15:00+05:30,8176.6,8193.35,8145.3,8160.7
2020-04-03 10:30:00+05:30,8161.0,8162.9,8122.15,8124.65
2020-04-03 10:45:00+05:30,8125.35,8126.25,8098.1,8098.55
2020-04-03 11:00:00+05:30,8099.0,8141.45,8097.95,8127.5
2020-04-03 11:15:00+05:30,8127.5,8163.0,8126.45,8140.65
2020-04-03 11:30:00+05:30,8143.05,8146.55,8120.25,8132.15
2020-04-03 11:45:00+05:30,8131.8,8141.5,8113.65,8124.2
2020-04-03 12:00:00+05:30,8123.9,8152.45,8123.15,8132.5
2020-04-03 12:15:00+05:30,8132.65,8161.8,8127.6,8129.65
2020-04-03 12:30:00+05:30,8129.2,8138.45,8111.4,8130.35
2020-04-03 12:45:00+05:30,8130.9,8130.9,8102.45,8123.95
2020-04-03 13:00:00+05:30,8124.15,8159.65,8121.8,8147.55
2020-04-03 13:15:00+05:30,8147.75,8151.75,8129.55,8144.65
2020-04-03 13:30:00+05:30,8145.25,8221.85,8141.4,8197.15
2020-04-03 13:45:00+05:30,8196.9,8203.9,8134.9,8142.75
2020-04-03 14:00:00+05:30,8142.55,8148.45,8067.9,8090.45
2020-04-03 14:15:00+05:30,8090.15,8097.25,8066.45,8087.55
2020-04-03 14:30:00+05:30,8087.25,8098.65,8056.2,8081.35
2020-04-03 14:45:00+05:30,8081.95,8110.45,8077.95,8102.95
2020-04-03 15:00:00+05:30,8102.45,8104.4,8061.2,8075.5
2020-04-03 15:15:00+05:30,8076.05,8107.05,8074.5,8106.45
2020-04-07 09:15:00+05:30,8446.3,8467.1,8361.95,8370.0
2020-04-07 09:30:00+05:30,8370.65,8460.4,8365.9,8446.05
2020-04-07 09:45:00+05:30,8445.6,8457.6,8431.45,8445.8
2020-04-07 10:00:00+05:30,8444.7,8459.55,8408.15,8411.05
2020-04-07 10:15:00+05:30,8411.3,8430.6,8380.0,8425.45
2020-04-07 10:30:00+05:30,8425.3,8434.95,8392.5,8427.15
2020-04-07 10:45:00+05:30,8427.15,8450.55,8413.3,8433.8
2020-04-07 11:00:00+05:30,8433.7,8498.55,8430.55,8485.9
2020-04-07 11:15:00+05:30,8487.05,8532.6,8486.65,8530.9
2020-04-07 11:30:00+05:30,8532.1,8539.85,8500.85,8523.45
2020-04-07 11:45:00+05:30,8523.25,8545.05,8510.5,8520.35
2020-04-07 12:00:00+05:30,8521.0,8540.9,8518.45,8530.9
2020-04-07 12:15:00+05:30,8530.75,8568.2,8530.15,8567.1
2020-04-07 12:30:00+05:30,8566.85,8598.9,8565.25,8596.6
2020-04-07 12:45:00+05:30,8596.95,8615.9,8585.25,8592.5
2020-04-07 13:00:00+05:30,8590.25,8633.1,8572.85,8622.25
2020-04-07 13:15:00+05:30,8622.45,8641.45,8613.3,8617.1
2020-04-07 13:30:00+05:30,8616.3,8669.85,8602.05,8662.15
2020-04-07 13:45:00+05:30,8661.95,8705.9,8650.95,8701.55
2020-04-07 14:00:00+05:30,8700.95,8705.7,8662.0,8687.45
2020-04-07 14:15:00+05:30,8687.05,8719.3,8678.5,8712.6
2020-04-07 14:30:00+05:30,8712.9,8749.55,8710.45,8747.1
2020-04-07 14:45:00+05:30,8746.35,8779.15,8735.2,8767.7
2020-04-07 15:00:00+05:30,8766.7,8818.25,8763.0,8811.75
2020-04-07 15:15:00+05:30,8810.5,8811.4,8767.25,8779.3
2020-04-08 09:15:00+05:30,8688.9,8794.95,8658.35,8793.0
2020-04-08 09:30:00+05:30,8794.75,8898.3,8774.7,8894.55
2020-04-08 09:45:00+05:30,8895.15,8980.1,8890.05,8933.2
2020-04-08 10:00:00+05:30,8937.75,8980.4,8900.5,8980.4
2020-04-08 10:15:00+05:30,8980.2,9130.5,8977.25,9074.2
2020-04-08 10:30:00+05:30,9075.0,9107.7,9016.3,9043.25
2020-04-08 10:45:00+05:30,9043.45,9054.35,8958.2,9016.0
2020-04-08 11:00:00+05:30,9016.7,9016.7,8954.95,8986.1
2020-04-08 11:15:00+05:30,8987.6,9039.15,8970.15,9034.15
2020-04-08 11:30:00+05:30,9034.3,9037.1,8882.4,8888.6
2020-04-08 11:45:00+05:30,8887.45,8887.85,8787.9,8863.25
2020-04-08 12:00:00+05:30,8861.65,8925.55,8846.0,8886.3
2020-04-08 12:15:00+05:30,8887.5,8904.75,8852.45,8876.05
2020-04-08 12:30:00+05:30,8876.3,8893.95,8813.3,8825.1
2020-04-08 12:45:00+05:30,8823.4,8842.8,8759.5,8804.8
2020-04-08 13:00:00+05:30,8805.55,8860.7,8774.1,8843.6
2020-04-08 13:15:00+05:30,8843.7,8851.5,8799.95,8821.5
2020-04-08 13:30:00+05:30,8820.55,8825.65,8781.0,8788.75
2020-04-08 13:45:00+05:30,8789.65,8789.65,8725.15,8742.4
2020-04-08 14:00:00+05:30,8740.2,8744.7,8700.3,8721.85
2020-04-08 14:15:00+05:30,8721.85,8781.65,8720.85,8743.2
2020-04-08 14:30:00+05:30,8742.85,8788.4,8719.9,8774.2
2020-04-08 14:45:00+05:30,8773.45,8810.2,8753.85,8776.8
2020-04-08 15:00:00+05:30,8777.1,8791.95,8731.7,8735.3
2020-04-08 15:15:00+05:30,8734.75,8755.85,8732.95,8752.4
2020-04-09 09:15:00+05:30,8973.05,8998.5,8920.4,8971.6
2020-04-09 09:30:00+05:30,8973.2,9031.25,8973.2,9005.7
2020-04-09 09:45:00+05:30,9006.1,9028.4,8945.3,8972.1
2020-04-09 10:00:00+05:30,8970.95,9013.85,8970.95,8998.75
2020-04-09 10:15:00+05:30,8996.45,9023.3,8983.15,9023.3
2020-04-09 10:30:00+05:30,9023.05,9024.6,8987.35,8995.85
2020-04-09 10:45:00+05:30,8996.25,8996.45,8910.7,8933.55
2020-04-09 11:00:00+05:30,8935.05,8961.25,8904.75,8948.2
2020-04-09 11:15:00+05:30,8948.55,8964.55,8924.0,8956.6
2020-04-09 11:30:00+05:30,8959.1,9043.4,8959.1,9008.75
2020-04-09 11:45:00+05:30,9010.35,9057.2,9009.65,9046.35
2020-04-09 12:00:00+05:30,9046.75,9050.45,8999.7,9042.7
2020-04-09 12:15:00+05:30,9041.5,9063.1,9024.15,9046.3
2020-04-09 12:30:00+05:30,9046.9,9070.9,9045.1,9048.25
2020-04-09 12:45:00+05:30,9047.8,9085.65,9046.05,9062.85
2020-04-09 13:00:00+05:30,9062.9,9109.35,9062.65,9081.25
2020-04-09 13:15:00+05:30,9081.0,9111.2,9081.0,9098.75
2020-04-09 13:30:00+05:30,9097.85,9098.65,9040.35,9040.35
2020-04-09 13:45:00+05:30,9040.65,9056.0,9021.6,9026.1
2020-04-09 14:00:00+05:30,9027.3,9060.0,9012.2,9046.55
2020-04-09 14:15:00+05:30,9045.95,9050.4,9000.2,9015.4
2020-04-09 14:30:00+05:30,9015.0,9049.15,9008.05,9041.1
2020-04-09 14:45:00+05:30,9042.25,9089.85,9041.9,9087.2
2020-04-09 15:00:00+05:30,9087.35,9127.85,9086.35,9116.1
2020-04-09 15:15:00+05:30,9115.55,9117.8,9094.45,9098.55
2020-04-13 09:15:00+05:30,9103.95,9111.55,8989.9,8992.9
2020-04-13 09:30:00+05:30,8993.1,8993.35,8931.55,8932.45
2020-04-13 09:45:00+05:30,8932.5,8958.8,8912.9,8935.1
2020-04-13 10:00:00+05:30,8936.55,8976.05,8922.25,8948.75
2020-04-13 10:15:00+05:30,8948.7,8964.45,8929.85,8951.55
2020-04-13 10:30:00+05:30,8950.85,9027.0,8939.05,9007.1
2020-04-13 10:45:00+05:30,9006.1,9022.2,8977.3,8978.1
2020-04-13 11:00:00+05:30,8978.05,9009.35,8962.65,9007.1
2020-04-13 11:15:00+05:30,9006.6,9038.25,8994.25,9006.75
2020-04-13 11:30:00+05:30,9006.05,9082.35,8991.55,9060.65
2020-04-13 11:45:00+05:30,9060.3,9100.95,9040.45,9044.35
2020-04-13 12:00:00+05:30,9045.45,9068.2,9030.3,9057.3
2020-04-13 12:15:00+05:30,9055.75,9063.1,9017.05,9017.55
2020-04-13 12:30:00+05:30,9016.0,9053.05,9014.15,9039.4
2020-04-13 12:45:00+05:30,9039.0,9053.35,9018.75,9031.65
2020-04-13 13:00:00+05:30,9032.0,9047.6,8992.8,8992.8
2020-04-13 13:15:00+05:30,8986.4,9000.7,8961.15,8983.3
2020-04-13 13:30:00+05:30,8982.8,8991.8,8952.05,8984.4
